,item_id,value
89989,208989,90.52738
89990,20899,0.4640711
89991,208991,82.498436
89992,208996,59.23429
89993,20900,37.88161
89994,209001,95.22113
89995,209005,65.48333
89996,209009,81.93117
89997,20901,17.699276
89998,209016,65.1292
89999,20902,14.446737
90000,209023,103.83185
90001,209026,113.24889
90002,209028,72.66083
90003,20903,37.142197
90004,209039,69.02939
90005,20904,14.318131
90006,20905,12.154795
90007,209050,80.12824
90008,209052,46.704758
90009,209054,34.879814
90010,209055,31.902676
90011,209058,99.31216
90012,20906,45.5258
90013,209061,107.51859
90014,209062,32.112934
90015,20907,22.378756
90016,209076,38.915073
90017,20908,27.394253
90018,20909,32.71163
90019,209090,69.86157
90020,209099,108.62639
90021,20910,4.49474
90022,209101,44.80802
90023,209105,112.65283
90024,209108,80.38567
90025,20911,7.4769206
90026,209115,66.40815
90027,20912,34.299625
90028,209123,99.63946
90029,209128,42.3689
90030,20913,41.856293
90031,209134,27.446945
90032,209137,51.92611
90033,20914,151.9913
90034,209147,55.35092
90035,209148,56.557205
90036,209149,83.02416
90037,20915,4.1107054
90038,209151,72.723076
90039,209152,99.12721
90040,209154,84.26106
90041,209155,53.67116
90042,209158,44.483936
90043,209159,70.99169
90044,20916,37.491035
90045,209160,93.37645
90046,209161,52.16526
90047,209162,64.64378
90048,209163,68.61498
90049,209164,68.76132
90050,209167,50.977524
90051,209168,83.22819
90052,209169,32.91307
90053,20917,40.185665
90054,209170,70.20396
90055,209171,59.151253
90056,209175,20.818623
90057,209176,71.04712
90058,209177,84.6329
90059,209179,64.85209
90060,20918,8.647381
90061,209181,58.52381
90062,209182,49.74852
90063,209183,23.633255
90064,209185,101.999756
90065,209186,75.21001
90066,209188,69.94447
90067,209189,62.1053
90068,20919,23.818628
90069,209190,72.90949
90070,209191,52.71844
90071,209192,70.3504
90072,209193,68.72094
90073,209195,86.07588
90074,209196,55.444115
90075,209197,43.22618
90076,209198,71.66522
90077,20920,2.0590303
90078,209203,55.80282
90079,209209,88.394905
90080,20921,41.192364
90081,209214,42.169094
90082,209216,47.90264
90083,20922,24.688665
90084,209221,72.491455
90085,209222,51.351048
90086,209223,74.28454
90087,209229,71.269714
90088,20923,35.88481
90089,209231,102.25206
90090,209233,65.98846
90091,209237,71.20558
90092,20924,28.64872
90093,209242,37.386135
90094,209244,159.13535
90095,20925,9.894122
90096,209250,98.77358
90097,209253,48.106476
90098,209259,130.6594
90099,20926,40.154606
90100,209261,90.47655
90101,209266,63.62804
90102,20927,7.1521664
90103,209275,55.475452
90104,20928,590.59143
90105,209282,68.63926
90106,209283,63.25658
90107,209287,66.94458
90108,209288,52.30235
90109,20929,50.091423
90110,209291,62.749203
90111,209296,109.29439
90112,209297,183.19388
90113,209299,51.279457
90114,2093,23453.871
90115,20930,26.95017
90116,209300,66.5364
90117,209301,89.310905
90118,209302,56.639324
90119,209303,37.88439
90120,209305,64.58903
90121,209306,67.55945
90122,209308,69.233444
90123,209309,63.757355
90124,20931,18.011461
90125,209310,55.476646
90126,209311,52.718365
90127,209312,56.56869
90128,209313,33.248333
90129,209314,56.98655
90130,209315,53.467934
90131,209316,67.517265
90132,20932,346.08618
90133,209320,55.714867
90134,209321,104.11519
90135,209322,65.33976
90136,209323,78.22573
90137,209324,81.2957
90138,209325,47.10001
90139,209327,82.9785
90140,209328,60.66542
90141,20933,30.732094
90142,209332,62.89226
90143,209333,88.9877
90144,209335,75.14441
90145,209336,40.665894
90146,20934,0.28083178
90147,209341,145.3215
90148,209342,55.053528
90149,209345,75.61376
90150,20935,40.07616
90151,209354,43.405598
90152,209356,158.72482
90153,209358,26.77889
90154,20936,36.521168
90155,209361,14.967606
90156,20937,28.512518
90157,209372,70.84769
90158,209374,68.41099
90159,209375,52.596874
90160,209377,50.52374
90161,20938,13.282524
90162,209380,60.002953
90163,209385,88.90347
90164,209388,87.08101
90165,209389,73.271576
90166,20939,39.75339
90167,209399,106.99436
90168,2094,165.5685
90169,20940,30.890562
90170,209400,48.0609
90171,209408,51.945656
90172,209409,47.200035
90173,20941,34.44303
90174,209410,40.378098
90175,209411,45.427967
90176,209412,81.31498
90177,209414,74.105415
90178,209416,304.90326
90179,209419,91.379295
90180,20942,52.935806
90181,209420,64.393845
90182,209421,50.10877
90183,209423,46.435974
90184,209428,72.64455
90185,20943,41.81204
90186,209430,20.197117
90187,209432,51.8334
90188,209434,56.15816
90189,209436,71.42849
90190,209437,79.86134
90191,209439,80.822685
90192,20944,38.663326
90193,209440,70.74621
90194,209442,99.15298
90195,20945,16.987457
90196,209451,53.967983
90197,209452,71.07833
90198,209454,70.7757
90199,209455,98.66592
90200,209456,39.262394
90201,209458,72.15353
90202,209459,102.23661
90203,20946,34.10661
90204,209461,92.38372
90205,209462,92.40748
90206,209463,44.926945
90207,209464,44.89722
90208,209465,45.187096
90209,209466,45.199833
90210,209467,74.67474
90211,209468,74.165085
90212,209469,75.98025
90213,20947,31.22015
90214,209473,54.432796
90215,209477,43.676727
90216,20948,34.41549
90217,209480,45.808723
90218,209483,37.02238
90219,209487,25.669468
90220,20949,4.677604
90221,209490,32.038162
90222,209494,83.701035
90223,209495,71.36006
90224,209498,62.92649
90225,2095,38038.76
90226,20950,12.576151
90227,209500,77.22613
90228,209503,57.93816
90229,209505,35.39802
90230,20951,2.5720594
90231,209510,10.510298
90232,209511,78.88104
90233,209514,47.865444
90234,209517,84.28976
90235,209519,82.0663
90236,20952,36.142075
90237,209520,34.24236
90238,209521,46.611248
90239,209522,32.065727
90240,209523,98.30554
90241,209524,36.31531
90242,209526,50.903423
90243,20953,17.282988
90244,209530,46.313786
90245,209533,51.142063
90246,209538,78.860054
90247,20954,17.803679
90248,209543,51.84367
90249,209545,73.92542
90250,209546,61.6505
90251,209547,71.26158
90252,209548,53.26746
90253,209549,86.5837
90254,20955,14.697002
90255,209551,47.74182
90256,209552,69.48377
90257,209553,34.302753
90258,209555,60.33332
90259,209559,118.0403
90260,20956,14.831021
90261,209560,53.265884
90262,209562,56.06297
90263,209566,49.006035
90264,209567,53.953007
90265,209568,55.320866
90266,209569,93.04497
90267,20957,0.094460264
90268,209570,58.088623
90269,209571,51.507496
90270,209576,77.60272
90271,209577,56.06235
90272,209578,55.87351
90273,209580,37.442413
90274,209582,20.056274
90275,209584,71.95233
90276,209585,40.821583
90277,209586,109.546875
90278,209587,83.173
90279,209588,76.86525
90280,209589,51.13772
90281,209590,52.138325
90282,209591,56.3682
90283,209593,38.69942
90284,209594,98.62184
90285,209595,61.217598
90286,209598,27.838139
90287,20960,61.800465
90288,209600,67.93233
90289,209601,34.802727
90290,209603,52.16904
90291,209604,52.711994
90292,209608,52.79794
90293,20961,19.950447
90294,209611,71.12223
90295,209612,76.375755
90296,209613,61.564518
90297,209616,56.9097
90298,20962,26.15214
90299,209620,108.4241
90300,209622,60.050518
90301,209625,74.980156
90302,209626,58.16595
90303,20963,0.13844188
90304,209639,68.3148
90305,20964,8.2223785e-05
90306,209640,67.93233
90307,209641,68.819374
90308,209643,74.21122
90309,209645,104.970406
90310,209646,122.18359
90311,209647,94.04771
90312,209648,74.21365
90313,20965,25.63334
90314,209650,94.04771
90315,209651,102.00612
90316,209652,89.913704
90317,209653,83.380875
90318,209654,25.777073
90319,209655,56.66029
90320,209656,52.196934
90321,209657,59.930634
90322,20966,24.249048
90323,209660,72.25162
90324,209661,53.99609
90325,209662,41.212097
90326,209664,12.510631
90327,209665,47.594414
90328,209667,68.53451
90329,209668,54.7532
90330,209669,123.052216
90331,20967,23.242426
90332,209677,68.99997
90333,209679,40.78406
90334,20968,13.232452
90335,209681,52.78068
90336,209682,91.11814
90337,209683,53.83261
90338,209684,52.567852
90339,209686,184.38988
90340,209687,69.78579
90341,20969,25.936195
90342,209690,49.26332
90343,209691,232.85368
90344,209692,70.699814
90345,209693,71.79649
90346,209695,53.419567
90347,20970,12.722586
90348,209701,76.378555
90349,209702,179.37915
90350,209704,70.91279
90351,209705,61.940037
90352,209706,71.17153
90353,209707,56.528164
90354,20971,12.225579
90355,209710,120.28737
90356,209713,37.991592
90357,209714,55.915245
90358,209715,55.322292
90359,209716,57.615055
90360,20972,27.253962
90361,209723,127.20741
90362,209725,138.71622
90363,209729,59.005352
90364,20973,30.597366
90365,209731,41.79124
90366,209732,66.92351
90367,209733,42.030365
90368,209736,63.386837
90369,209738,64.01963
90370,209739,50.34098
90371,20974,29.768974
90372,209742,44.325954
90373,209743,77.513374
90374,209745,70.80507
90375,20975,0.10385072
90376,209753,79.08728
90377,20976,18.845848
90378,209763,54.068512
90379,209764,47.196133
90380,209766,53.906845
90381,209767,73.52419
90382,20977,33.128513
90383,209770,53.469723
90384,209774,66.42982
90385,209775,120.24814
90386,209776,163.47517
90387,209777,86.83446
90388,209779,70.71097
90389,20978,35.878677
90390,209780,62.621326
90391,209781,54.78072
90392,209787,75.16652
90393,20979,17.461737
90394,209791,97.593414
90395,209792,91.23304
90396,209795,87.098236
90397,209796,116.146996
90398,209797,87.09829
90399,209798,131.8591
90400,209799,110.87395
90401,20980,22.774307
90402,209800,114.70033
90403,209801,128.4551
90404,209802,252.78093
90405,209806,72.37603
90406,20981,25.902561
90407,209810,178.3202
90408,209814,89.15402
90409,209815,105.0391
90410,209816,61.432972
90411,209817,59.728962
90412,20982,13.558174
90413,209823,95.09717
90414,209824,60.521618
90415,209825,70.889015
90416,209827,100.85176
90417,209828,108.46205
90418,209829,113.09138
90419,20983,11.7971735
90420,209830,113.09138
90421,209831,114.70455
90422,209832,140.08293
90423,209834,97.83911
90424,209835,176.99495
90425,209836,77.183205
90426,209837,166.5241
90427,209838,107.80726
90428,20984,28.370537
90429,209842,61.79999
90430,209843,100.85185
90431,209844,119.318054
90432,209845,78.995094
90433,209846,92.97255
90434,209849,114.988976
90435,20985,12.867904
90436,209850,90.47435
90437,209853,63.41474
90438,209856,113.61156
90439,209858,232.51154
90440,20986,19.731821
90441,209860,54.29282
90442,209867,116.211205
90443,209868,80.35403
90444,209869,98.83539
90445,20987,6.7693763
90446,209876,50.29076
90447,20988,36.166065
90448,209881,60.235924
90449,209882,89.411804
90450,209885,76.70514
90451,209887,149.558
90452,209888,83.387314
90453,20989,26.994806
90454,209890,148.04915
90455,209891,92.06696
90456,209892,49.34496
90457,209895,165.02998
90458,209897,89.289444
90459,209898,86.082695
90460,20990,24.270002
90461,209900,203.43967
90462,209901,111.71207
90463,209903,97.54261
90464,209909,148.52345
90465,20991,27.68688
90466,20992,32.380318
90467,209928,82.77422
90468,20993,23.581467
90469,209933,88.58943
90470,209934,33.517952
90471,209935,113.22563
90472,209936,73.920235
90473,209937,70.71097
90474,20994,31.70523
90475,20995,20.012741
90476,209950,77.669136
90477,209951,76.17756
90478,209954,103.67209
90479,209956,79.03405
90480,209958,72.16354
90481,20996,8.565429
90482,20997,16.28696
90483,209970,56.682453
90484,209978,150.00931
90485,20998,44.046017
90486,209980,48.53465
90487,209981,110.66337
90488,209983,29.016006
90489,209988,85.5595
90490,209989,56.07604
90491,20999,16.650158
90492,209999,73.728874
90493,21000,29.41577
90494,210001,64.58937
90495,210005,68.72667
90496,210006,54.452785
90497,210007,66.504364
90498,210008,33.366127
90499,210009,60.746765
90500,21001,6.7130327
90501,210013,60.627506
90502,210015,60.708485
90503,210016,76.58493
90504,210017,36.889004
90505,210018,258.39322
90506,210019,74.254395
90507,21002,42.048477
90508,210021,57.711018
90509,21003,27.04187
90510,210034,56.584774
90511,210035,149.81808
90512,210036,75.03298
90513,21004,33.128727
90514,210043,77.141846
90515,210047,85.11888
90516,21005,61.811398
90517,210057,47.47886
90518,21006,37.7812
90519,210061,63.087795
90520,210064,82.783745
90521,210066,73.171165
90522,210068,62.642414
90523,21007,17.374338
90524,210075,114.88063
90525,210076,58.42341
90526,210077,85.05733
90527,210078,93.83928
90528,21008,31.542866
90529,210082,80.78323
90530,210083,75.603096
90531,210084,67.01072
90532,210089,54.739986
90533,21009,37.47255
90534,210091,66.79774
90535,210092,85.96395
90536,210094,119.97198
90537,210095,47.941555
90538,210096,25.286842
90539,210097,85.17149
90540,210098,69.42746
90541,21010,23.169786
90542,210100,120.137245
90543,210101,49.753777
90544,210103,106.99846
90545,210104,115.25752
90546,210105,74.07928
90547,210106,120.09669
90548,210107,72.29497
90549,210108,95.48525
90550,21011,3.05005
90551,210110,109.21437
90552,210111,69.556404
90553,210112,73.71577
90554,210113,84.28421
90555,210114,152.49184
90556,210116,53.43564
90557,210118,125.03851
90558,21012,31.41161
90559,210123,241.95998
90560,210128,74.07104
90561,210129,111.852356
90562,21013,30.951775
90563,210130,81.54022
90564,210133,84.04478
90565,210135,101.12649
90566,210136,80.378204
90567,210137,76.23825
90568,210138,77.38859
90569,210139,96.98758
90570,21014,0.5347292
90571,210141,89.236664
90572,210142,99.49635
90573,210143,107.185295
90574,210144,76.667625
90575,210145,66.41673
90576,210146,101.99061
90577,210147,78.94757
90578,210148,73.47153
90579,210149,7.959137
90580,21015,39.036407
90581,210151,36.207294
90582,210153,61.003307
90583,210154,61.03919
90584,21016,23.886389
90585,210160,56.151413
90586,210161,72.24562
90587,210162,63.629433
90588,210163,63.133152
90589,210164,44.067463
90590,210165,52.632656
90591,210166,91.67305
90592,210167,58.29034
90593,21017,17.021503
90594,210175,29.071972
90595,210176,108.578545
90596,210178,61.170883
90597,210179,36.228287
90598,21018,22.163385
90599,210182,133.44179
90600,210187,72.844894
90601,210188,45.900272
90602,21019,32.272655
90603,210190,116.21031
90604,210191,52.09244
90605,210192,64.40021
90606,210195,61.988266
90607,21020,47.01245
90608,210203,25.580187
90609,210204,40.499046
90610,210206,56.74151
90611,21021,166.64061
90612,210215,112.42493
90613,210218,143.13824
90614,21022,28.714708
90615,210220,34.30507
90616,210223,44.056824
90617,210224,100.17683
90618,210228,77.98581
90619,21023,3.768398
90620,210233,233.86688
90621,210234,72.16437
90622,210235,88.314476
90623,210237,43.70329
90624,210238,73.42127
90625,21024,18.100863
90626,210241,142.52269
90627,210242,90.29157
90628,210243,77.590706
90629,21025,32.156075
90630,210250,61.426403
90631,210255,81.03385
90632,210256,74.83964
90633,21026,24.286234
90634,210261,56.0329
90635,210265,178.03142
90636,210269,71.08826
90637,21027,46.20821
90638,210270,76.06649
90639,210273,78.083374
90640,21028,2.5250504
90641,210281,91.4016
90642,210286,52.058826
90643,21029,44.647778
90644,210292,60.09641
90645,210293,122.205154
90646,210295,50.11509
90647,210298,66.011086
90648,210299,52.608963
90649,21030,3.2932708
90650,210301,56.86125
90651,210302,55.330105
90652,210307,96.321014
90653,210309,37.69885
90654,21031,6.1562924
90655,210312,68.558205
90656,21032,27.567553
90657,210323,68.557915
90658,21033,8.206369
90659,210330,85.17869
90660,210331,83.56525
90661,210332,75.452446
90662,210333,74.42757
90663,210334,104.97445
90664,210335,80.13222
90665,210336,89.85091
90666,210337,46.00431
90667,21034,37.89091
90668,210342,54.10581
90669,210346,43.399986
90670,210347,53.3677
90671,21035,37.521404
90672,210354,47.785927
90673,210358,65.904686
90674,210359,40.462963
90675,21036,39.44475
90676,210360,94.69119
90677,210363,68.03658
90678,210365,75.85713
90679,210366,124.83514
90680,210367,80.59974
90681,210368,65.50891
90682,210369,44.28883
90683,21037,9.781693
90684,210370,38.26124
90685,210371,122.65596
90686,210376,57.773792
90687,210377,54.09118
90688,210378,91.15208
90689,210379,39.36867
90690,21038,128.14003
90691,210380,46.75167
90692,210381,66.88507
90693,210382,28.161558
90694,210383,62.938892
90695,210384,44.519573
90696,210388,63.881493
90697,21039,10.371284
90698,210390,54.351456
90699,210395,105.681206
90700,210399,45.90209
90701,21040,52.746918
90702,210400,204.48618
90703,210402,92.26311
90704,210403,56.635788
90705,210405,60.44179
90706,210406,68.38431
90707,21041,15.40197
90708,210418,71.46228
90709,210419,61.290653
90710,21042,25.637278
90711,210420,63.840683
90712,21043,66.94477
90713,210431,72.47943
90714,210432,54.411205
90715,210433,53.96497
90716,210436,67.89146
90717,21044,123.98545
90718,210448,65.86579
90719,210449,60.445072
90720,21045,19.291946
90721,210451,76.07443
90722,210455,103.90583
90723,210458,68.074715
90724,21046,60.51937
90725,210460,95.14656
90726,210462,76.970184
90727,210463,73.806854
90728,210466,95.58625
90729,210468,75.515434
90730,21047,29.527214
90731,210470,87.815605
90732,210474,63.868393
90733,210475,74.35871
90734,210476,59.969288
90735,210477,76.698814
90736,210479,57.880886
90737,21048,13.849919
90738,210480,78.02486
90739,210481,58.520603
90740,210489,55.31485
90741,21049,139.2446
90742,210490,76.71268
90743,210493,76.29276
90744,210495,84.890076
90745,210498,82.787445
90746,210499,49.873775
90747,21050,4.277233
90748,210500,90.60421
90749,210501,52.79373
90750,210503,80.330086
90751,210505,77.235634
90752,210507,62.03587
90753,21051,5.8472285
90754,210510,84.84434
90755,210511,58.22275
90756,210513,65.62615
90757,210514,36.643833
90758,210516,52.777534
90759,210517,88.07002
90760,210519,125.420334
90761,21052,53.094887
90762,210521,90.85526
90763,210522,67.13436
90764,210523,57.613792
90765,210526,53.621254
90766,210528,85.54612
90767,21053,19.949934
90768,210530,57.231552
90769,210531,79.192825
90770,210534,94.377945
90771,21054,26.522007
90772,21055,48.67928
90773,210558,32.974873
90774,210559,118.43073
90775,21056,1.2983512
90776,210560,82.27161
90777,210561,32.929947
90778,210565,58.5407
90779,210566,69.44666
90780,210567,66.42837
90781,21057,24.18664
90782,210571,55.32074
90783,210572,96.235306
90784,210574,41.393356
90785,210578,52.292534
90786,21058,25.199966
90787,210580,66.48284
90788,210581,80.82985
90789,210582,66.990265
90790,210583,85.09186
90791,210584,76.7013
90792,210587,51.996986
90793,210589,72.650536
90794,21059,117.28462
90795,210592,75.85728
90796,210593,86.138985
90797,210594,65.92493
90798,210597,77.673
90799,210599,50.855873
90800,21060,11.49529
90801,210600,63.114193
90802,210602,69.40317
90803,210604,72.85337
90804,210605,61.0602
90805,210606,68.43771
90806,210607,70.99544
90807,210608,57.95689
90808,210609,51.183987
90809,21061,20.115908
90810,210610,50.718124
90811,210612,63.16998
90812,210617,62.808712
90813,210618,282.98877
90814,21062,9.881086
90815,210623,57.491722
90816,210624,55.647396
90817,210625,62.219395
90818,210626,51.532154
90819,210627,54.731346
90820,210628,53.263676
90821,21063,30.491467
90822,210630,78.6543
90823,210636,66.97593
90824,210637,66.28184
90825,210638,55.625435
90826,210639,64.83221
90827,21064,1.9485745
90828,210640,82.930115
90829,210642,52.42472
90830,210643,59.67849
90831,210649,58.22653
90832,21065,25.325584
90833,210650,89.88506
90834,210652,57.549103
90835,210654,54.19161
90836,210659,60.668114
90837,21066,29.367905
90838,210661,53.621483
90839,210662,53.552135
90840,210663,54.21171
90841,210664,73.97602
90842,210665,74.42551
90843,21067,17.326725
90844,210671,118.154686
90845,21068,44.9983
90846,210684,99.23049
90847,210686,55.91162
90848,21069,13.518569
90849,210691,166.53853
90850,210693,63.611412
90851,210694,112.3318
90852,2107,575.0763
90853,21070,17.071505
90854,210700,55.613365
90855,210701,52.246952
90856,210703,71.40138
90857,210708,83.22302
90858,210709,59.577835
90859,21071,28.636797
90860,210712,65.26325
90861,210713,60.053585
90862,210714,44.30366
90863,210715,40.26925
90864,210716,89.8303
90865,21072,24.444824
90866,21073,14.356383
90867,210733,118.678734
90868,210737,37.61047
90869,210738,75.32141
90870,21074,33.518246
90871,210741,60.836823
90872,210745,73.77762
90873,21075,9.163343
90874,210750,33.22844
90875,210751,43.015495
90876,210752,65.48592
90877,210756,76.440346
90878,210759,43.356365
90879,21076,29.028479
90880,210760,42.95381
90881,210767,66.64871
90882,21077,2.689381
90883,210770,161.43024
90884,210771,65.92304
90885,210772,67.40689
90886,210773,88.86758
90887,210775,55.55479
90888,210776,73.19663
90889,21078,1.3836414
90890,210784,80.70689
90891,210788,55.23755
90892,21079,18.740017
90893,210790,83.32396
90894,21080,4.1054344
90895,210807,85.4213
90896,21081,34.428917
90897,210810,90.518875
90898,210811,72.10101
90899,21082,20.053936
90900,210825,88.69206
90901,210826,127.441536
90902,210827,294.14197
90903,210828,44.539925
90904,210829,117.95849
90905,21083,0.21901336
90906,210836,71.755394
90907,210837,97.20644
90908,210838,134.1263
90909,210839,142.60733
90910,21084,24.348644
90911,210841,50.65654
90912,210842,60.040558
90913,210843,63.418095
90914,210845,143.23656
90915,210848,73.82235
90916,210849,87.13712
90917,21085,27.651217
90918,210850,96.30581
90919,210854,107.77705
90920,210855,85.099846
90921,210857,130.3802
90922,210859,99.03844
90923,21086,28.820772
90924,210860,53.181038
90925,210862,78.060776
90926,210866,140.13564
90927,210869,129.72589
90928,21087,22.996206
90929,210872,116.297066
90930,210873,120.67723
90931,210874,135.1209
90932,210875,60.9785
90933,210876,91.58186
90934,21088,36.812866
90935,210880,44.631344
90936,210883,54.664524
90937,210886,199.83385
90938,21089,0.9744565
90939,210896,139.50452
90940,210897,86.838394
90941,210898,196.34099
90942,210899,60.721737
90943,21090,24.554586
90944,210901,157.43263
90945,210903,107.92119
90946,210904,75.57325
90947,210905,93.0167
90948,210907,89.23331
90949,21091,65.48433
90950,210911,62.679764
90951,210912,56.87861
90952,210913,71.82352
90953,210914,28.401222
90954,210915,48.025436
90955,210916,62.857155
90956,21092,17.82494
90957,210920,53.022076
90958,210921,23.192858
90959,210923,69.71392
90960,210924,153.16695
90961,210925,52.103508
90962,210926,82.73425
90963,210927,115.83268
90964,21093,27.940643
90965,210930,22.303146
90966,210933,56.390995
90967,210934,110.257
90968,210935,61.02321
90969,210936,44.961052
90970,210937,60.83668
90971,21094,64.023506
90972,210940,55.25828
90973,210942,90.08837
90974,210944,172.45247
90975,210945,141.99854
90976,210946,209.07356
90977,210947,191.34105
90978,210948,156.49855
90979,21095,2.3027108
90980,210951,130.62993
90981,210952,69.68953
90982,210953,68.40505
90983,210955,54.91769
90984,210956,89.45918
90985,210957,56.062935
90986,210958,109.406075
90987,21096,1.0556245
90988,210960,67.471756
90989,210962,66.764206
90990,21097,75.06681
90991,210971,79.159454
90992,210973,66.942566
90993,210977,86.45774
90994,210978,50.40757
90995,21098,0.4965408
90996,210980,136.05202
90997,210986,24.310066
90998,210988,80.998886
90999,21099,11.09402
91000,210997,213.14565
91001,211,367.4834
91002,2110,155.26978
91003,21100,12.00544
91004,211001,65.50875
91005,211004,144.61215
91006,211005,80.258865
91007,211006,92.91909
91008,21101,6.925563
91009,211011,73.24276
91010,211014,192.32529
91011,211016,192.32529
91012,211017,77.454185
91013,211018,75.4046
91014,21102,34.634785
91015,211029,118.98636
91016,21103,38.14759
91017,211032,126.42759
91018,21104,16.645891
91019,211048,77.137184
91020,21105,41.670437
91021,211051,168.5948
91022,211052,50.652565
91023,21106,7.061468
91024,211062,41.833866
91025,211066,94.94637
91026,211067,88.920815
91027,211068,55.408356
91028,21107,2.1559722
91029,211073,103.888695
91030,211074,44.646793
91031,211077,29.440414
91032,21108,3.222911
91033,211088,89.58191
91034,21109,34.3808
91035,211090,124.68985
91036,211091,32.93525
91037,211095,105.015816
91038,211097,259.06384
91039,211098,92.77799
91040,211099,125.55089
91041,2111,90871.086
91042,21110,29.391397
91043,211101,115.56047
91044,211103,76.65567
91045,211105,198.2656
91046,211107,44.747505
91047,211108,102.67771
91048,211109,61.83419
91049,21111,0.37477025
91050,211112,72.59094
91051,211115,85.53152
91052,211119,259.23822
91053,21112,22.38809
91054,211120,71.26781
91055,211121,45.01521
91056,211128,75.35874
91057,21113,41.019356
91058,211134,39.89376
91059,211135,67.8066
91060,21114,27.811703
91061,211141,55.908287
91062,211145,78.59645
91063,211146,25.594099
91064,211147,89.69099
91065,211149,56.446228
91066,21115,42.578796
91067,211155,98.65463
91068,211156,110.372734
91069,211158,154.29988
91070,21116,30.241604
91071,211160,95.84234
91072,211161,241.498
91073,211162,169.26772
91074,211163,33.399895
91075,211164,124.92517
91076,211167,58.857567
91077,21117,6.2765903
91078,211176,60.17021
91079,211177,72.84778
91080,21118,30.76391
91081,211180,52.52204
91082,211181,45.69893
91083,211183,69.55554
91084,211185,47.953434
91085,211186,54.386017
91086,211187,70.244484
91087,21119,34.952847
91088,211190,122.90678
91089,211191,89.43359
91090,211194,86.494606
91091,211198,106.46295
91092,211199,66.22048
91093,21120,26.377106
91094,211200,93.08322
91095,211203,53.52668
91096,211204,68.537674
91097,211205,57.393665
91098,211206,66.85316
91099,211207,54.71149
91100,211208,77.1867
91101,21121,23.098866
91102,211210,78.197876
91103,211213,68.99609
91104,211216,52.168766
91105,211218,72.02915
91106,211219,57.90212
91107,21122,27.950607
91108,211220,60.553226
91109,211221,60.757713
91110,211222,54.178947
91111,211223,123.30366
91112,211226,143.36832
91113,211227,120.229454
91114,21123,8.460211
91115,211230,52.374275
91116,211239,97.94992
91117,21124,19.853514
91118,211240,66.30494
91119,211241,85.013374
91120,211243,67.372505
91121,211245,85.7848
91122,211246,62.223248
91123,211249,67.98554
91124,21125,20.682186
91125,211250,62.511395
91126,21126,28.370619
91127,211260,87.04203
91128,211262,87.52962
91129,211263,63.529808
91130,211264,70.44319
91131,211266,81.70948
91132,211269,58.895638
91133,21127,25.043705
91134,211270,57.759167
91135,211272,87.204796
91136,211273,54.36403
91137,211275,79.68785
91138,211276,73.0735
91139,21128,32.525208
91140,211280,54.99591
91141,211283,88.903946
91142,211284,22.583906
91143,21129,23.802118
91144,211292,81.758316
91145,211295,83.11484
91146,211296,57.549267
91147,211298,83.42208
91148,211299,83.61264
91149,2113,149.75844
91150,21130,25.925848
91151,211300,180.612
91152,211301,92.23442
91153,211304,130.46117
91154,211305,98.377754
91155,211306,104.545746
91156,211307,227.81557
91157,211308,67.73832
91158,21131,18.861483
91159,211310,99.09725
91160,211311,82.47059
91161,211314,78.45898
91162,211315,95.997444
91163,211316,166.82959
91164,21132,20.566868
91165,21133,27.682524
91166,211333,191.55403
91167,211334,90.777054
91168,211335,179.24841
91169,211337,108.88926
91170,211338,54.302685
91171,211339,187.04504
91172,21134,32.41091
91173,211340,59.42797
91174,211348,71.565605
91175,21135,24.757774
91176,211355,51.016487
91177,211356,17.693533
91178,211357,45.28155
91179,211358,59.15001
91180,211359,76.43317
91181,21136,26.699423
91182,211361,31.66542
91183,211365,83.44421
91184,211369,109.29986
91185,21137,21.339077
91186,211377,68.94317
91187,211378,90.20473
91188,21138,31.881157
91189,211380,154.92212
91190,211381,95.21795
91191,211389,166.30554
91192,21139,26.078085
91193,211392,59.24516
91194,211393,64.054504
91195,211394,155.95177
91196,211395,86.21152
91197,211396,61.13711
91198,211397,155.03362
91199,211398,77.17364
91200,2114,85.97907
91201,21140,31.250166
91202,211401,75.986916
91203,211402,52.871223
91204,211403,61.136265
91205,211404,88.69198
91206,211406,76.93092
91207,211407,83.24156
91208,21141,29.320036
91209,211412,54.63951
91210,211414,78.639786
91211,211416,83.54677
91212,211417,44.26601
91213,21142,28.542648
91214,211425,51.899982
91215,211426,70.56866
91216,211427,201.70316
91217,21143,5.785489
91218,21144,8.630725
91219,211442,55.294125
91220,211444,172.86511
91221,211447,56.807537
91222,211448,61.325436
91223,21145,37.365643
91224,211450,59.40819
91225,211452,77.94405
91226,211454,78.6654
91227,211456,57.065487
91228,21146,8.129365
91229,211460,77.515816
91230,211461,120.50374
91231,211464,59.097713
91232,211466,96.57236
91233,211467,117.1983
91234,211468,226.15816
91235,211469,90.469345
91236,21147,28.845676
91237,211470,91.86366
91238,211471,112.97258
91239,211472,87.30402
91240,211473,122.52268
91241,211474,94.998184
91242,211475,91.57261
91243,211476,120.40747
91244,211477,95.01241
91245,211478,82.07189
91246,21148,8.40137
91247,211480,93.691284
91248,211482,229.08028
91249,211484,105.915955
91250,211485,116.36957
91251,211486,229.08028
91252,211487,124.64331
91253,21149,56.183525
91254,211490,109.57523
91255,211493,95.40279
91256,211494,83.54397
91257,211496,87.624825
